X,Y,Complain_Number,Time,Day,Main_Street,Second_Street,Quadrant,On_Street,Latitude,Longitude,Type,Injured,Vehicles,Bikes,Fatalities,GeocodeError,FID
-76.9896557,38.8629907,12117783,2012-08-21T00:29:00.000Z,Mon,MOUNT VIEW PL,MAPLE VIEW PL,SE,Not at Inter,38.862991,-76.989656,Parked Vehicle,0,1,1,0,,471
-77.00065947,38.84401337,12118205,2012-08-21T21:52:00.000Z,Tue,RALEIGH ST,ESTHER PL,SE,Not at Inter,38.844013,-77.000659,Straight Hit Ped.,1,1,1,0,,472
-77.04112541,38.90566381,12143440,2012-10-11T01:19:00.000Z,Wed,CONNECTICUT AVE,M ST,NW,Within 100ft,38.905664,-77.041125,19,1,2,1,0,,473
-77.05501047,38.94066038,12143604,2012-10-11T14:08:00.000Z,Thu,TILDEN ST,LINNEAN AVE,NW,At Intersect,38.94066,-77.05501,Right Turn Hit Veh.,1,2,1,0,,474
-77.01515486,38.89981164,12143814,2012-10-11T21:11:00.000Z,Thu,MASSACHUSETTS AVE,H ST,NW,Within 100ft,38.899812,-77.015155,Rear End,1,2,1,0,,475
-77.02191502,38.90210169,12143841,2012-10-11T22:20:00.000Z,Thu,SEVENTH ST,K ST,NW,At Intersect,38.902102,-77.021915,Straight Hit Ped.,1,1,1,0,,476
-77.029725,38.93628515,12144414,2012-10-13T00:30:00.000Z,Fri,THIRTEENTH ST,SPRING RD,NW,At Intersect,38.936285,-77.029725,19,1,2,1,0,,477
-77.02191907,38.90293917,12144510,2012-10-13T03:59:00.000Z,Fri,SEVENTH ST,NEW YORK AVE,NW,At Intersect,38.902939,-77.021919,Right Angle,2,2,1,0,,478
-77.02191902,38.90724019,12144511,2012-10-13T03:44:00.000Z,Fri,SEVENTH ST,N ST,NW,At Intersect,38.90724,-77.021919,19,1,1,1,0,,479
-77.01777994,38.91376513,12144594,2012-10-13T06:37:00.000Z,Sat,NEW JERSEY AVE,RHODE ISLAND AVE,NW,At Intersect,38.913765,-77.01778,Left Turn Hit Veh.,2,2,1,0,,480
-76.93100032,38.87602756,12144934,2012-10-14T00:09:00.000Z,Sat,SOUTHERN AVE,BENNING RD,SE,At Intersect,38.876028,-76.931,19,1,1,1,0,,481
-76.97899798,38.92450931,12145227,2012-10-14T15:18:00.000Z,Sun,EIGHTEENTH ST,EVARTS ST,NE,At Intersect,38.924509,-76.978998,Right Angle,1,2,1,0,,482
,,12145807,2012-10-15T22:55:00.000Z,Mon,D ST,,BN,At Intersect,,,Straight Hit Ped.,1,1,1,0,1,483
-77.04168637,38.90565559,12145837,2012-10-15T23:35:00.000Z,Mon,EIGHTEENTH ST,M ST,NW,Within 100ft,38.905656,-77.041686,Side Swiped,1,2,1,0,,484
-77.03850469,38.9047566,12145845,2012-10-15T23:30:00.000Z,Mon,SEVENTEENTH ST,DE SALES ST,NW,Within 100ft,38.904757,-77.038505,Right Turn Hit Ped.,1,1,1,0,,485
-77.01892694,38.90112429,12146799,2012-10-17T22:14:00.000Z,Wed,FIFTH ST,MASSACHUSETTS AVE,NW,At Intersect,38.901124,-77.018927,Right Angle,1,2,1,0,,486
-77.05908413,38.91831378,12146868,2012-10-17T23:23:00.000Z,Wed,MASSACHUSETTS AVE,WHITEHAVEN ST,NW,Not at Inter,38.918314,-77.059084,Rear End,0,2,1,0,,487
-77.03195228,38.91811272,12147030,2012-10-18T13:09:00.000Z,Thu,FOURTEENTH ST,V ST,NW,At Intersect,38.918113,-77.031952,Right Turn Hit Veh.,1,2,1,0,,488
-77.0259891,38.9096451,12147053,2012-10-18T14:07:00.000Z,Thu,TENTH ST,P ST,NW,Within 100ft,38.909645,-77.025989,Other,2,1,1,0,,489
-77.02962045,38.91811406,12147055,2012-10-18T14:16:00.000Z,Thu,THIRTEENTH ST,V ST,NW,At Intersect,38.918114,-77.02962,Left Turn Hit Ped.,1,1,1,0,,490
-77.03242256,38.92655943,12147281,2012-10-19T00:54:00.000Z,Thu,FOURTEENTH ST,HARVARD ST,NW,Within 100ft,38.926559,-77.032423,19,1,1,1,0,,491
-77.03264109,38.92880696,12147298,2012-10-18T23:15:00.000Z,Thu,FOURTEENTH ST,IRVING ST,NW,Within 100ft,38.928807,-77.032641,Rear End,0,2,1,0,,492
-77.00588701,38.90723586,12147546,2012-10-19T12:26:00.000Z,Fri,FIRST ST,N ST,NE,Within 100ft,38.907236,-77.005887,Other,1,2,1,0,,493
-77.08196798,38.94251834,12147923,2012-10-20T02:00:00.000Z,Fri,FORTY SECOND ST,NEBRASKA AVE,NW,At Intersect,38.942518,-77.081968,Left Turn Hit Ped.,1,2,1,0,,494
-77.03195074,38.91699812,12148130,2012-10-20T10:10:00.000Z,Sat,FOURTEENTH ST,U ST,NW,Within 100ft,38.916998,-77.031951,Back Hit Moving Veh.,1,1,1,0,,495
-77.03883944,38.93253211,12148347,2012-10-20T21:44:00.000Z,Sat,PARK RD,MOUNT PLEASANT ST,NW,Not at Inter,38.932532,-77.038839,Side Swiped,0,1,1,0,,496
-77.029725,38.93628515,12148887,2012-10-21T21:04:00.000Z,Sun,SPRING RD,THIRTEENTH ST,NW,Not at Inter,38.936285,-77.029725,19,0,2,1,0,,497
-77.03241274,38.90564603,12149159,2012-10-22T12:58:00.000Z,Mon,M ST,THOMAS CIR,NW,Within 100ft,38.905646,-77.032413,Rear End,0,2,1,0,,498
-77.04168586,38.90724697,12149432,2012-10-22T23:30:00.000Z,Mon,EIGHTEENTH ST,N ST,NW,Within 100ft,38.907247,-77.041686,19,1,1,1,0,,499
-77.02703671,38.91699963,12149583,2012-10-23T05:23:00.000Z,Tue,ELEVENTH ST,U ST,NW,Not at Inter,38.917,-77.027037,Side Swiped,1,1,1,0,,500
-77.01596919,38.9159304,12150017,2012-10-24T00:06:00.000Z,Tue,T ST,ANNA J COOPER CIR,NW,Not at Inter,38.91593,-77.015969,Other,1,2,1,0,,501
-77.05330599,38.90252881,12150135,2012-10-24T04:25:00.000Z,Tue,K ST,TWENTY FIFTH ST,NW,Not at Inter,38.902529,-77.053306,19,0,2,1,0,,502
-77.03453217,38.91700243,12150398,2012-10-24T19:00:00.000Z,Wed,U ST,FIFTEENTH ST,NW,Within 100ft,38.917002,-77.034532,Side Swiped,1,2,1,0,,503
-77.0035101,38.89520719,12150518,2012-10-24T22:46:00.000Z,Wed,MASSACHUSETTS AVE,SECOND ST,NE,Not at Inter,38.895207,-77.00351,19,1,2,1,0,,504
-77.02252289,38.92418347,12151045,2012-10-25T22:25:00.000Z,Thu,GEORGIA AVE,EUCLID ST,NW,Not at Inter,38.924183,-77.022523,19,0,1,1,0,,505
-77.0591062,38.90256729,12151063,2012-10-25T23:28:00.000Z,Thu,THIRTIETH ST,K ST,NW,Within 100ft,38.902567,-77.059106,19,2,2,2,0,,506
-77.03195074,38.91699812,12151117,2012-10-26T00:33:00.000Z,Thu,FOURTEENTH ST,U ST,NW,Within 100ft,38.916998,-77.031951,Left Turn Hit Ped.,1,1,1,0,,507
-77.00203625,38.88867714,12151444,2012-10-26T17:15:00.000Z,Fri,A ST,THIRD ST,SE,At Intersect,38.888677,-77.002036,19,0,1,1,0,,508
-76.99496078,38.90020335,12151793,2012-10-27T05:51:00.000Z,Sat,H ST,EIGHTH ST,NE,At Intersect,38.900203,-76.994961,Left Turn Hit Veh.,1,2,1,0,,509
-77.0364765,38.92868771,12151955,2012-10-27T14:05:00.000Z,Sat,SIXTEENTH ST,IRVING ST,NW,At Intersect,38.928688,-77.036477,Right Turn Hit Ped.,1,2,1,0,,510
-77.00055936,38.93139391,12152067,2012-10-27T19:28:00.000Z,Sat,MICHIGAN AVE,FOURTH ST,NE,At Intersect,38.931394,-77.000559,19,1,2,1,0,,511
-77.01214239,38.92628232,12153137,2012-10-30T19:21:00.000Z,Tue,MICHIGAN AVE,FIRST ST,NW,At Intersect,38.926282,-77.012142,Left Turn Hit Veh.,1,1,1,0,,512
-77.03273082,38.93385535,12153418,2012-10-31T13:14:00.000Z,Wed,FOURTEENTH ST,OAK ST,NW,At Intersect,38.933855,-77.032731,Left Turn Hit Ped.,1,2,1,0,,513
-77.03914879,38.92494551,12154027,2012-11-01T15:36:00.000Z,Thu,COLUMBIA RD,SEVENTEENTH ST,NW,Within 100ft,38.924946,-77.039149,19,1,2,1,0,,514
-77.03850883,38.90374271,12154244,2012-11-01T23:26:00.000Z,Thu,L ST,SEVENTEENTH ST,NW,Not at Inter,38.903743,-77.038509,Right Angle,1,1,1,0,,515
-77.01989533,38.96728812,12155311,2012-11-04T01:40:00.000Z,Sat,FIFTH ST,TUCKERMAN ST,NW,Within 100ft,38.967288,-77.019895,Straight Hit Ped.,1,1,1,0,,516
-77.04663532,38.90963991,12155339,2012-11-04T00:30:00.000Z,Sat,P ST,TWENTY FIRST ST,NW,Within 100ft,38.90964,-77.046635,Side Swiped,0,2,1,0,,517
-77.00904347,38.92237333,12155360,2012-11-04T04:00:00.000Z,Sat,CHANNING ST,NORTH CAPITOL ST,BN,Within 100ft,38.922373,-77.009043,19,1,1,1,0,,518
-77.07460466,38.94789906,12155662,2012-11-04T19:12:00.000Z,Sun,ALBEMARLE ST,THIRTY EIGHTH ST,NW,Not at Inter,38.947899,-77.074605,Back Hit Moving Veh.,1,2,1,0,,519
-77.02191725,38.89613215,12155957,2012-11-05T14:45:00.000Z,Mon,E ST,SEVENTH ST,NW,Within 100ft,38.896132,-77.021917,Left Turn Hit Veh.,1,2,1,0,,520
-77.03273022,38.93707861,12156160,2012-11-05T22:10:00.000Z,Mon,SPRING RD,FOURTEENTH ST,NW,Within 100ft,38.937079,-77.03273,19,0,1,1,0,,521
-76.99153092,38.89036674,12156396,2012-11-06T14:35:00.000Z,Tue,ELEVENTH ST,MASSACHUSETTS AVE,NE,At Intersect,38.890367,-76.991531,19,1,2,1,0,,522
-77.02597984,38.90417233,12156407,2012-11-06T14:50:00.000Z,Tue,L ST,TENTH ST,NW,Within 100ft,38.904172,-77.02598,Head On,1,2,1,0,,523
-77.0255143,38.94187291,12156873,2012-11-07T13:15:00.000Z,Wed,GEORGIA AVE,UPSHUR ST,NW,At Intersect,38.941873,-77.025514,Right Angle,1,1,1,0,,524
-77.05916771,38.90521895,12157514,2012-11-08T20:30:00.000Z,Thu,M ST,THIRTIETH ST,NW,At Intersect,38.905219,-77.059168,19,0,2,1,0,,525
-77.04209382,38.92305544,12158371,2012-11-10T09:24:00.000Z,Sat,COLUMBIA RD,EUCLID ST,NW,Within 100ft,38.923055,-77.042094,Straight Hit Ped.,1,1,1,0,,526
-77.02189334,38.91626167,12158385,2012-11-10T10:10:00.000Z,Sat,FLORIDA AVE,GEORGIA AVE,NW,Within 100ft,38.916262,-77.021893,Back Hit Moving Veh.,1,2,1,0,,527
-77.04487314,38.91260519,12158771,2012-11-11T03:45:00.000Z,Sat,TWENTIETH ST,R ST,NW,At Intersect,38.912605,-77.044873,Straight Hit Ped.,1,2,1,0,,528
-77.02598366,38.9035789,12158930,2012-11-11T11:30:00.000Z,Sun,MASSACHUSETTS AVE,TENTH ST,NW,At Intersect,38.903579,-77.025984,Left Turn Hit Ped.,0,2,1,0,,529
-77.04664869,38.90252627,12159323,2012-11-12T13:30:00.000Z,Mon,TWENTY FIRST ST,K ST,NW,Within 100ft,38.902526,-77.046649,Side Swiped,0,2,1,0,,530
-77.01216435,38.89612285,12159773,2012-11-13T13:00:00.000Z,Tue,FIRST ST,E ST,NW,At Intersect,38.896123,-77.012164,Left Turn Hit Veh.,1,2,1,0,,531
-77.03643231,38.94399953,12160269,2012-11-14T13:40:00.000Z,Wed,SIXTEENTH ST,WEBSTER ST,NW,At Intersect,38.944,-77.036432,19,1,2,1,0,,532
-77.03195506,38.89549897,12160317,2012-11-14T15:41:00.000Z,Wed,PENNSYLVANIA AVE,FOURTEENTH ST,NW,Not at Inter,38.895499,-77.031955,Other,0,2,1,0,,533
-77.0239553,38.91699049,12161175,2012-11-16T05:30:00.000Z,Fri,FLORIDA AVE,NINTH ST,NW,At Intersect,38.91699,-77.023955,Right Turn Hit Veh.,0,2,1,0,,534
-77.01756466,38.89210971,12161210,2012-11-16T11:30:00.000Z,Fri,PENNSYLVANIA AVE,FOURTH ST,NW,At Intersect,38.89211,-77.017565,Right Angle,1,2,1,0,,535
-77.01520812,38.87841454,12161253,2012-11-16T13:44:00.000Z,Fri,THIRD ST,K ST,SW,Within 100ft,38.878415,-77.015208,Right Angle,0,1,1,0,,536
-77.05141648,38.90297778,12161293,2012-11-16T15:25:00.000Z,Fri,TWENTY FOURTH ST,PENNSYLVANIA AVE,NW,Within 100ft,38.902978,-77.051416,Ran Off Roadway,2,7,2,0,,537
-76.99496038,38.88789098,12162031,2012-11-17T23:10:00.000Z,Sat,EIGHTH ST,NORTH CAROLINA AVE,SE,At Intersect,38.887891,-76.99496,Left Turn Hit Veh.,1,2,1,0,,538
-77.03648819,38.92652562,12163753,2012-11-17T08:15:00.000Z,Sat,COLUMBIA RD,SIXTEENTH ST,NW,At Intersect,38.926526,-77.036488,Right Turn Hit Ped.,1,1,1,0,,539
-77.00906565,38.89891781,12163861,2012-11-21T20:30:00.000Z,Wed,NORTH CAPITOL ST,G ST,BN,At Intersect,38.898918,-77.009066,19,1,1,1,0,,540
-77.0507227,38.90273554,12163987,2012-11-22T00:15:00.000Z,Wed,PENNSYLVANIA AVE,WASHINGTON CIR,NW,Not at Inter,38.902736,-77.050723,19,0,2,1,0,,541
-77.04058626,38.9047353,12165946,2012-11-26T22:08:00.000Z,Mon,CONNECTICUT AVE,DE SALES ST,NW,Not at Inter,38.904735,-77.040586,19,1,2,1,0,,542
-77.03651756,38.91112389,12165949,2012-11-26T21:41:00.000Z,Mon,SIXTEENTH ST,Q ST,NW,Within 100ft,38.911124,-77.036518,Straight Hit Ped.,0,2,1,0,,543
-77.03195636,38.90020484,12166087,2012-11-27T02:56:00.000Z,Mon,FOURTEENTH ST,H ST,NW,At Intersect,38.900205,-77.031956,Head On,0,2,1,0,,544
-77.0417048,38.89959423,12166354,2012-11-27T20:30:00.000Z,Tue,PENNSYLVANIA AVE,EIGHTEENTH ST,NW,At Intersect,38.899594,-77.041705,Side Swiped,1,2,1,0,,545
-77.00098194,38.931215,12166655,2012-11-28T13:15:00.000Z,Wed,MICHIGAN AVE,HAREWOOD RD,NE,At Intersect,38.931215,-77.000982,19,1,2,1,0,,546
-77.03455641,38.91038661,12166906,2012-11-28T22:50:00.000Z,Wed,FIFTEENTH ST,CHURCH ST,NW,Not at Inter,38.910387,-77.034556,19,1,2,1,0,,547
-77.02962313,38.90132611,12167022,2012-11-29T02:30:00.000Z,Wed,THIRTEENTH ST,I ST,NW,At Intersect,38.901326,-77.029623,19,1,1,1,0,,548
-77.03341882,38.96613784,12167449,2012-11-30T00:00:00.000Z,Thu,FOURTEENTH ST,SHERIDAN ST,NW,Not at Inter,38.966138,-77.033419,Left Turn Hit Ped.,0,1,1,0,,549
-77.02044971,38.92753414,12167672,2012-11-30T13:43:00.000Z,Fri,FIFTH ST,HARVARD ST,NW,At Intersect,38.927534,-77.02045,19,1,2,1,0,,550
,,12167701,2012-11-30T15:03:00.000Z,Fri,RHODE ISLAND AVE,,BN,At Intersect,,,19,1,2,1,0,1,551
-77.07744801,38.96730597,12168366,2012-12-01T21:13:00.000Z,Sat,CHEVY CHASE CIR,WESTERN AVE,NW,At Intersect,38.967306,-77.077448,Other,0,1,1,0,,552
-76.99057514,38.94787078,12168435,2012-12-01T23:48:00.000Z,Sat,SOUTH DAKOTA AVE,TWELFTH ST,NE,At Intersect,38.947871,-76.990575,Right Turn Hit Ped.,0,1,1,0,,553
-77.03946035,38.89881381,12168876,2012-12-02T22:23:00.000Z,Sun,SEVENTEENTH ST,PENNSYLVANIA AVE,NW,Within 100ft,38.898814,-77.03946,Right Turn Hit Veh.,1,0,1,0,,554
-77.04616603,38.91437933,12169060,2012-12-03T14:53:00.000Z,Mon,CONNECTICUT AVE,FLORIDA AVE,NW,At Intersect,38.914379,-77.046166,Straight Hit Ped.,1,1,1,0,,555
-77.00904162,38.91681152,12169335,2012-12-04T01:20:00.000Z,Mon,NORTH CAPITOL ST,RHODE ISLAND AVE,BN,At Intersect,38.916812,-77.009042,,0,2,1,0,,556
-76.99496093,38.90132597,12169574,2012-12-04T14:45:00.000Z,Tue,EIGHTH ST,I ST,NE,Within 100ft,38.901326,-76.994961,19,1,2,1,0,,557
-77.0365087,38.91409304,12169796,2012-12-04T22:44:00.000Z,Tue,S ST,SIXTEENTH ST,NW,At Intersect,38.914093,-77.036509,Left Turn Hit Veh.,1,2,1,0,,558
-77.02189891,38.91899092,12170893,2012-12-07T00:11:00.000Z,Thu,GEORGIA AVE,W ST,NW,Not at Inter,38.918991,-77.021899,19,0,2,1,0,,559
-77.02524043,38.94081152,12171249,2012-12-07T20:44:00.000Z,Fri,GEORGIA AVE,TAYLOR ST,NW,At Intersect,38.940812,-77.02524,19,1,2,1,0,,560
-77.04469565,38.92323968,12171463,2012-12-08T03:06:00.000Z,Fri,CALVERT ST,CLIFFBOURNE PL,NW,Not at Inter,38.92324,-77.044696,19,1,2,1,0,,561
-77.01787217,38.91937004,12171708,2012-10-24T21:00:00.000Z,Thu,FOURTH ST,W ST,NW,Within 100ft,38.91937,-77.017872,Side Swiped,1,2,1,0,,562
-77.02396539,38.89613309,12172312,2012-12-09T20:05:00.000Z,Sun,E ST,NINTH ST,NW,At Intersect,38.896133,-77.023965,19,0,2,1,0,,563
-77.02244988,38.96992464,12172567,2012-12-10T12:05:00.000Z,Mon,VAN BUREN ST,SEVENTH ST,NW,At Intersect,38.969925,-77.02245,19,1,1,1,0,,564
-77.02963309,38.89544695,12173233,2012-12-11T19:23:00.000Z,Tue,PENNSYLVANIA AVE,THIRTEENTH ST,NW,Within 100ft,38.895447,-77.029633,Left Turn Hit Veh.,0,1,1,0,,565
-77.03364544,38.89547939,12173351,2012-12-11T23:31:00.000Z,Tue,FIFTEENTH ST,E ST,NW,At Intersect,38.895479,-77.033645,Straight Hit Ped.,1,2,1,0,,566
-77.04058626,38.9047353,12173389,2012-12-12T00:15:00.000Z,Tue,CONNECTICUT AVE,DE SALES ST,NW,At Intersect,38.904735,-77.040586,Right Angle,1,2,1,0,,567
-77.04112541,38.90566381,12173767,2012-12-12T21:00:00.000Z,Wed,CONNECTICUT AVE,M ST,NW,At Intersect,38.905664,-77.041125,19,0,1,1,0,,568
-77.02429755,38.93632883,12173831,2012-12-13T00:00:00.000Z,Wed,ROCK CREEK CHURCH RD,GEORGIA AVE,NW,At Intersect,38.936329,-77.024298,Right Turn Hit Ped.,0,2,1,0,,569
-77.0239553,38.91699049,12174383,2012-12-14T01:21:00.000Z,Thu,U ST,NINTH ST,NW,Not at Inter,38.91699,-77.023955,Side Swiped,1,2,1,0,,570
-77.03195506,38.89549897,12174620,2012-12-14T16:12:00.000Z,Fri,PENNSYLVANIA AVE,FOURTEENTH ST,NW,Not at Inter,38.895499,-77.031955,Rear End,0,2,1,0,,571
-77.01066071,38.89394856,12174649,2012-12-14T17:05:00.000Z,Fri,NEW JERSEY AVE,LOUISIANA AVE,NW,At Intersect,38.893949,-77.010661,Right Angle,1,2,1,0,,572
-77.02803394,38.95080305,12174817,2012-12-14T22:45:00.000Z,Fri,ARKANSAS AVE,FARRAGUT ST,NW,Within 100ft,38.950803,-77.028034,19,1,1,1,0,,573
-77.03264109,38.92880696,12174821,2012-12-14T22:51:00.000Z,Fri,FOURTEENTH ST,IRVING ST,NW,At Intersect,38.928807,-77.032641,Ran Off Roadway,1,2,1,0,,574
-77.00356891,38.90251522,12176505,2012-12-18T13:30:00.000Z,Tue,K ST,SECOND ST,NE,At Intersect,38.902515,-77.003569,Right Angle,1,2,1,0,,575
-76.97778574,38.9172331,12176511,2012-12-18T13:50:00.000Z,Tue,NEW YORK AVE,MONTANA AVE,NE,Within 100ft,38.917233,-76.977786,W YORK AVE MONTANA AVE,1,1,1,0,,576
-77.00654825,38.91259462,12176518,2012-12-18T14:20:00.000Z,Tue,FIRST ST,R ST,NE,At Intersect,38.912595,-77.006548,,2,2,1,0,,577
-77.00904219,38.92130645,12176566,2012-12-18T16:28:00.000Z,Tue,BRYANT ST,NORTH CAPITOAL ST,BN,Not at Inter,38.921306,-77.009042,Straight Hit Ped.,1,1,1,0,,578
-77.03914879,38.92494551,12176709,2012-12-18T21:00:00.000Z,Tue,COLUMBIA RD,SEVENTEENTH ST,NW,Within 100ft,38.924946,-77.039149,19,1,2,1,0,,579
-77.03460923,38.91912966,12177536,2012-12-20T13:30:00.000Z,Thu,FLORIDA AVE,W ST,NW,Not at Inter,38.91913,-77.034609,Parked Vehicle,1,2,1,0,,580
-77.04665258,38.90131844,12177581,2012-12-20T13:45:00.000Z,Thu,PENNSYLVANIA AVE,I ST,NW,At Intersect,38.901318,-77.046653,Right Angle,0,2,1,0,,581
-76.9961741,38.92650549,12178264,2012-12-17T12:47:00.000Z,Mon,GIRARD ST,SEVENTH ST,NE,Within 100ft,38.926505,-76.996174,19,1,2,1,0,,582
-77.02463815,38.91810992,12179009,2012-12-23T08:36:00.000Z,Sun,V ST,VERMONT AVE,NW,Not at Inter,38.91811,-77.024638,19,1,2,1,0,,583
-77.04169826,38.90133735,12181280,2012-12-28T23:30:00.000Z,Fri,I ST,EIGHTEENTH ST,NW,Within 100ft,38.901337,-77.041698,19,1,2,1,0,,584
-77.02823489,38.95835157,12182074,2012-12-31T13:14:00.000Z,Mon,GEORGIA AVE,MADISON ST,NW,Within 100ft,38.958352,-77.028235,Right Angle,1,1,1,0,,585
-77.04033828,38.92422597,12214078,2012-10-05T14:05:00.000Z,Fri,COLUMBIA RD,ONTARIO RD,NW,Within 100ft,38.924226,-77.040338,19,2,1,1,0,,586
-77.0417048,38.89959423,13014209,2012-02-01T21:30:00.000Z,Wed,EIGHTEENTH ST,PENNSYLVANIA AVE,NW,At Intersect,38.899594,-77.041705,19,1,0,1,0,,587
-77.03670741,38.92711825,120606881,2012-05-05T01:15:00.000Z,Fri,MOUNT PLEASANT ST,ARGONNE PL,NW,At Intersect,38.927118,-77.036707,19,1,1,1,0,,588